experiment,family,contrast,method,initialization,interior_points,reference_grid_size,runs,feasible_runs,feasibility_rate,solver_success_rate,median_evaluated_cost_s,median_clearance_m,median_stationarity_norm,median_actual_interior_points,mean_reference_difference_percent,median_reference_difference_percent,bootstrap_95_low_percent,bootstrap_95_high_percent,median_runtime_s,reference_unresolved_runs,failure_modes,termination_modes
contrast_sweep,dead_ends,0.0,euler_lagrange,barrier,64,,1,0,0.0,1.0,,,2.5008156646417986e-10,64.0,,,,,0.7948306080070324,1,stationary:1,stationary:1
contrast_sweep,dead_ends,0.0,euler_lagrange,fast_marching,64,,1,0,0.0,1.0,,,2.2147303309411242e-10,64.0,,,,,6.917713742994238,1,stationary:1,stationary:1
contrast_sweep,dead_ends,0.0,euler_lagrange,straight,64,,1,0,0.0,1.0,,,3.36079329365866e-10,64.0,,,,,0.8246935459901579,1,stationary:1,stationary:1
contrast_sweep,dead_ends,0.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,815.8412090798322,0.9716024359595403,,,,,,,7.36010037001688,1,,converged:1
contrast_sweep,dead_ends,0.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,,64.0,,,,,60.009241738996934,1,timeout:1,timeout:1
contrast_sweep,dead_ends,0.0,slsqp,arc_right,64,,1,0,0.0,0.0,,,,64.0,,,,,60.01116642798297,1,timeout:1,timeout:1
contrast_sweep,dead_ends,0.0,slsqp,barrier,64,,1,1,1.0,1.0,820.7996756071914,4.857101298488247,0.00015920332967138187,64.0,,,,,44.014335618994664,1,,converged:1
contrast_sweep,dead_ends,0.0,slsqp,fast_marching,64,,1,0,0.0,0.0,,,,64.0,,,,,60.0192905900185,1,timeout:1,timeout:1
contrast_sweep,dead_ends,0.0,slsqp,straight,64,,1,0,0.0,0.0,,,,64.0,,,,,60.00866691500414,1,timeout:1,timeout:1
contrast_sweep,dead_ends,1.0,euler_lagrange,arc_left,64,,1,0,0.0,1.0,,,2.6599402988859944e-10,64.0,,,,,0.9159894700278528,1,stationary:1,stationary:1
contrast_sweep,dead_ends,1.0,euler_lagrange,arc_right,64,,1,0,0.0,0.0,,,1761.497062661675,64.0,,,,,1.3388787430012599,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,1.0,euler_lagrange,barrier,64,,1,0,0.0,0.0,,,5815.807553170651,64.0,,,,,1.2091483200201765,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,1.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,947.5694102634542,79.16248810405448,1.3521322598552143e-07,64.0,,,,,5.106851541961078,1,,stationary:1
contrast_sweep,dead_ends,1.0,euler_lagrange,straight,64,,1,0,0.0,1.0,,,2.2046887501496974e-10,64.0,,,,,0.8922482879715972,1,stationary:1,stationary:1
contrast_sweep,dead_ends,1.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,947.9191845439576,79.85293338956912,,,,,,,5.46203290700214,1,,converged:1
contrast_sweep,dead_ends,1.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,1.0994509759122593,64.0,,,,,14.32377820496913,1,optimization_failed:1,optimization_failed:1
contrast_sweep,dead_ends,1.0,slsqp,arc_right,64,,1,0,0.0,0.0,,,,64.0,,,,,60.00826606404735,1,timeout:1,timeout:1
contrast_sweep,dead_ends,1.0,slsqp,barrier,64,,1,1,1.0,0.0,947.5751450819432,79.25706507103851,0.03618844444978736,64.0,,,,,32.55061668995768,1,nonstationary:1,nonstationary:1
contrast_sweep,dead_ends,1.0,slsqp,fast_marching,64,,1,1,1.0,0.0,947.575145051166,79.2567929968799,0.051172398163827765,64.0,,,,,25.300726072047837,1,nonstationary:1,nonstationary:1
contrast_sweep,dead_ends,1.0,slsqp,straight,64,,1,0,0.0,0.0,,,,64.0,,,,,60.01156773796538,1,timeout:1,timeout:1
contrast_sweep,dead_ends,2.0,euler_lagrange,arc_left,64,,1,0,0.0,0.0,,,2484.8008238144516,64.0,,,,,1.386899643985089,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,2.0,euler_lagrange,arc_right,64,,1,0,0.0,0.0,,,4487.445465479216,64.0,,,,,1.1385401150328107,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,2.0,euler_lagrange,barrier,64,,1,1,1.0,0.0,4889.557142408104,3.4663286555032187,17396.919191894576,64.0,,,,,1.2538350610411726,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,2.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,961.91725606224,89.757473140608,2.350731201045047e-07,64.0,,,,,5.524797685968224,1,,stationary:1
contrast_sweep,dead_ends,2.0,euler_lagrange,straight,64,,1,0,0.0,1.0,,,1.1027401742008318e-09,64.0,,,,,1.1271588040399365,1,stationary:1,stationary:1
contrast_sweep,dead_ends,2.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,962.3415245008255,90.48157034491086,,,,,,,5.516466852976009,1,,converged:1
contrast_sweep,dead_ends,2.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,0.7105053319523775,64.0,,,,,17.241233300010208,1,optimization_failed:1,optimization_failed:1
contrast_sweep,dead_ends,2.0,slsqp,arc_right,64,,1,0,0.0,0.0,,,0.627075448495195,64.0,,,,,10.616425388958305,1,optimization_failed:1,optimization_failed:1
contrast_sweep,dead_ends,2.0,slsqp,barrier,64,,1,1,1.0,0.0,961.9228684870707,89.86376004719388,0.18002397676962778,64.0,,,,,36.561077153950464,1,nonstationary:1,nonstationary:1
contrast_sweep,dead_ends,2.0,slsqp,fast_marching,64,,1,1,1.0,0.0,961.9228680163424,89.86341105450107,0.05293557971353041,64.0,,,,,25.729606039996725,1,nonstationary:1,nonstationary:1
contrast_sweep,dead_ends,2.0,slsqp,straight,64,,1,0,0.0,0.0,,,,64.0,,,,,60.00891741999658,1,timeout:1,timeout:1
contrast_sweep,dead_ends,4.0,euler_lagrange,arc_left,64,,1,0,0.0,0.0,,,10867.185188337897,64.0,,,,,1.241410953050945,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,4.0,euler_lagrange,arc_right,64,,1,0,0.0,0.0,,,4949.127968573508,64.0,,,,,1.2373124979785644,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,4.0,euler_lagrange,barrier,64,,1,1,1.0,0.0,40987.29356135801,11.802232384427255,23132.71379414837,64.0,,,,,1.5330155069823377,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,4.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,975.3311888627288,98.99676075913148,1.6460215111702611e-10,64.0,,,,,5.287645703007001,1,,stationary:1
contrast_sweep,dead_ends,4.0,euler_lagrange,straight,64,,1,0,0.0,0.0,,,3932.944352534088,64.0,,,,,1.09752439300064,1,stagnated:1,stagnated:1
contrast_sweep,dead_ends,4.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,975.790953344894,99.71217947800875,,,,,,,5.746498426946346,1,,converged:1
contrast_sweep,dead_ends,4.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,0.05984019015689927,64.0,,,,,13.543164497008547,1,optimization_failed:1,optimization_failed:1
contrast_sweep,dead_ends,4.0,slsqp,arc_right,64,,1,0,0.0,0.0,,,2.8541071992781105e-16,64.0,,,,,12.307919384038541,1,optimization_failed:1,optimization_failed:1
contrast_sweep,dead_ends,4.0,slsqp,barrier,64,,1,1,1.0,0.0,19902.20348524962,30.378943379695215,0.9979815060355794,64.0,,,,,2.2160409560310654,1,optimization_failed:1,optimization_failed:1
contrast_sweep,dead_ends,4.0,slsqp,fast_marching,64,,1,1,1.0,0.0,975.336808159486,99.1102804474643,0.0419329623332744,64.0,,,,,25.53812437999295,1,nonstationary:1,nonstationary:1
contrast_sweep,dead_ends,4.0,slsqp,straight,64,,1,0,0.0,0.0,,,,64.0,,,,,60.007889959961176,1,timeout:1,timeout:1
contrast_sweep,ridge_pass,0.0,euler_lagrange,arc_left,64,,1,1,1.0,1.0,703.9999999999999,20.936014129160327,1.7697741698074985e-10,64.0,,,,,0.8419584989896975,1,,stationary:1
contrast_sweep,ridge_pass,0.0,euler_lagrange,arc_right,64,,1,1,1.0,1.0,703.9999999999999,20.93601412916166,1.7825882673302995e-10,64.0,,,,,0.8226159440237097,1,,stationary:1
contrast_sweep,ridge_pass,0.0,euler_lagrange,barrier,64,,1,1,1.0,1.0,703.9999999999999,20.93601412916109,1.2993844859711602e-10,64.0,,,,,0.8144702450372279,1,,stationary:1
contrast_sweep,ridge_pass,0.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,703.9999999999999,20.93601412916109,1.1155431221307115e-10,64.0,,,,,5.161568020004779,1,,stationary:1
contrast_sweep,ridge_pass,0.0,euler_lagrange,straight,64,,1,1,1.0,1.0,704.0000000000001,20.93601412916109,3.36079329365866e-10,64.0,,,,,0.8454501549713314,1,,stationary:1
contrast_sweep,ridge_pass,0.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,704.8265048019582,20.93414562178293,,,,,,,5.355537611001637,1,,converged:1
contrast_sweep,ridge_pass,0.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,,64.0,,,,,60.01273243204923,1,timeout:1,timeout:1
contrast_sweep,ridge_pass,0.0,slsqp,arc_right,64,,1,0,0.0,0.0,,,,64.0,,,,,60.01353066199226,1,timeout:1,timeout:1
contrast_sweep,ridge_pass,0.0,slsqp,barrier,64,,1,1,1.0,1.0,703.9999999999999,20.93601412916109,1.476719836221759e-14,64.0,,,,,1.7599715510150418,1,,converged:1
contrast_sweep,ridge_pass,0.0,slsqp,fast_marching,64,,1,1,1.0,0.0,704.0000000881357,20.935778758386334,0.06860401379439397,64.0,,,,,25.22710575698875,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,0.0,slsqp,straight,64,,1,1,1.0,1.0,704.0000000000001,20.93601412916109,1.476719836221759e-14,64.0,,,,,1.6631850010016933,1,,converged:1
contrast_sweep,ridge_pass,1.0,euler_lagrange,arc_left,64,,1,0,0.0,0.0,,,518.0439300438932,64.0,,,,,1.1196994479978457,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,1.0,euler_lagrange,arc_right,64,,1,0,0.0,0.0,,,414.31644926062836,64.0,,,,,0.9426689299871214,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,1.0,euler_lagrange,barrier,64,,1,1,1.0,1.0,726.9268861080021,74.65675486617785,2.985115754219433e-07,64.0,,,,,0.8637109699775465,1,,stationary:1
contrast_sweep,ridge_pass,1.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,726.9268861080018,74.65675485860162,2.0203061023023608e-10,64.0,,,,,4.926127227023244,1,,stationary:1
contrast_sweep,ridge_pass,1.0,euler_lagrange,straight,64,,1,1,1.0,1.0,726.9268861080021,74.65675486617785,2.985114536363863e-07,64.0,,,,,0.8430455850320868,1,,stationary:1
contrast_sweep,ridge_pass,1.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,727.7842849294811,74.20390185919011,,,,,,,5.277861030015629,1,,converged:1
contrast_sweep,ridge_pass,1.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,1.4431784478214602,64.0,,,,,5.957796511997003,1,optimization_failed:1,optimization_failed:1
contrast_sweep,ridge_pass,1.0,slsqp,arc_right,64,,1,1,1.0,0.0,726.9272023051718,74.64719496598074,0.019946793066988606,64.0,,,,,38.349066155962646,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,1.0,slsqp,barrier,64,,1,1,1.0,0.0,726.9272025396422,74.64880892606752,0.0739134721102408,64.0,,,,,24.76939724199474,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,1.0,slsqp,fast_marching,64,,1,1,1.0,0.0,726.9272023188875,74.6473075372904,0.01728724047928872,64.0,,,,,25.696365909010638,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,1.0,slsqp,straight,64,,1,1,1.0,0.0,726.9272023188613,74.64720766470795,0.03125358679084761,64.0,,,,,24.082603968970943,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,2.0,euler_lagrange,arc_left,64,,1,0,0.0,0.0,,,320.23763049934024,64.0,,,,,1.2138952320092358,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,2.0,euler_lagrange,arc_right,64,,1,0,0.0,0.0,,,547.4409017301551,64.0,,,,,1.2656134810531512,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,2.0,euler_lagrange,barrier,64,,1,0,0.0,0.0,,,252.1702806326754,64.0,,,,,1.1658626600401476,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,2.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,744.8552154283705,82.72625171354974,6.6216179922934415e-09,64.0,,,,,4.822465316974558,1,,stationary:1
contrast_sweep,ridge_pass,2.0,euler_lagrange,straight,64,,1,0,0.0,0.0,,,252.1702806325743,64.0,,,,,1.1350572960218415,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,2.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,745.6559068539227,82.87306535810575,,,,,,,5.203010753029957,1,,converged:1
contrast_sweep,ridge_pass,2.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,0.9420211556588858,64.0,,,,,6.336984680965543,1,optimization_failed:1,optimization_failed:1
contrast_sweep,ridge_pass,2.0,slsqp,arc_right,64,,1,1,1.0,0.0,744.8558541371768,82.71012419763308,0.19097197167343474,64.0,,,,,36.047474809980486,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,2.0,slsqp,barrier,64,,1,1,1.0,0.0,744.8558540516982,82.70930690299899,0.20343724301698565,64.0,,,,,25.230629894998856,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,2.0,slsqp,fast_marching,64,,1,1,1.0,0.0,744.8558536623891,82.71042328203504,0.042238015464207156,64.0,,,,,25.387116889003664,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,2.0,slsqp,straight,64,,1,1,1.0,0.0,744.855853988684,82.70926687393089,0.21218409871812963,64.0,,,,,25.400094426993746,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,4.0,euler_lagrange,arc_left,64,,1,0,0.0,0.0,,,1638.2588369095927,64.0,,,,,2.114875814993866,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,4.0,euler_lagrange,arc_right,64,,1,0,0.0,0.0,,,1078.617344341068,64.0,,,,,2.3096135319792666,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,4.0,euler_lagrange,barrier,64,,1,0,0.0,0.0,,,1342.034998537941,64.0,,,,,2.5621571639785543,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,4.0,euler_lagrange,fast_marching,64,,1,1,1.0,1.0,783.9676631864294,87.25893333479809,2.1396486267313312e-10,64.0,,,,,4.774417701992206,1,,stationary:1
contrast_sweep,ridge_pass,4.0,euler_lagrange,straight,64,,1,0,0.0,0.0,,,1342.0349985396579,64.0,,,,,2.5473005189560354,1,stagnated:1,stagnated:1
contrast_sweep,ridge_pass,4.0,fast_marching,fast_marching,,513,1,1,1.0,1.0,784.849430155225,87.2216797373156,,,,,,,5.2970782879856415,1,,converged:1
contrast_sweep,ridge_pass,4.0,slsqp,arc_left,64,,1,0,0.0,0.0,,,1.010229760154395,64.0,,,,,6.581440863956232,1,optimization_failed:1,optimization_failed:1
contrast_sweep,ridge_pass,4.0,slsqp,arc_right,64,,1,1,1.0,0.0,783.9686831202946,87.25562982020135,0.12952844515159426,64.0,,,,,38.840955271036364,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,4.0,slsqp,barrier,64,,1,1,1.0,0.0,783.9686832289813,87.25551357244206,0.18199806512922292,64.0,,,,,32.78610974003095,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,4.0,slsqp,fast_marching,64,,1,1,1.0,0.0,783.9686827253884,87.25536767144033,0.0053109922628988265,64.0,,,,,25.86579478997737,1,nonstationary:1,nonstationary:1
contrast_sweep,ridge_pass,4.0,slsqp,straight,64,,1,1,1.0,0.0,783.9686835441399,87.25625060886179,0.16573281385192024,64.0,,,,,31.143706278002355,1,nonstationary:1,nonstationary:1
